text	label
after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling . 	1
on its own , it's not very interesting . as a remake , it's a pale imitation . 	1
an improvement on the feeble examples of big-screen poke-mania that have preceded it . 	1
jesse custer , a texas preacher , is imbued by the power of an entity called genesis , part angel and part demon , who give him the power of the word , the ability to make anybody do anything he says . 	0
we've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world's greatest teacher . 	1
and in the dogs , she finds lost pieces of herself as she fumbles with the leash to her own life - struggling to hold on as it pulls her toward a brighter future before her past catches up with her . 	0
kidd deals with lust and egoism the way a surgeon is interested in a tumor . he exposes ugly attitudes but maintains compassion for his mean-spirited subject . 	1
a haunting , rich film . . . [fraser] and caine blend beautifully with their sweet-and-sour mix of acting . 	1
unknown to anyone , inez has begun a secret tryst with druden ( james urbaniak ) , a sweet-spirited , oddly-romantic , and wealthy young lawyer in town . 	0
as 'chick flicks' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . 	1
vince's flood of memories about sara's disappearance is brought on when he happens upon 10-year-old ellen , one of julie's students . 	0
after witnessing a horrific and traumatic event , julia lund ( laura regan ) , a graduate student in psychology , gradually comes to the realization that everything which scared her as a child could be real . 	0
kids will love its fantasy and adventure , and grownups should appreciate its whimsical humor . 	1
one of the film's strongest achievements is the way it manages to get so much mileage out of such a simple concept as spirals . 	1
a documentary about the intellectual pacifist progressive president woodrow wilson , showing his place in history as the president who oversaw america's transformation into a singular global power , but also his failed quest for world peace , due to his poor physical stamina and political dexterity . 	0
chan in turn , has a job donning exotic costumes as a cyber papel doll for a porn website and a sex-worker lover who has a son and a separate husband on the mainland . 	0
her husband , eric , becomes obsessed with monitoring his little brother's every move , and colson's moves become increasingly unpredictable . 	0
 . . . works within its own pensive and penetrating element . caustic and jaunty , gangster no . 1 is a cynical sideshow that dismisses the notion that crime does not always pay . 	1
"it is told through the eyes of the members of several dysfunctional "" families "" , desperate associations of lost souls bound by loyalty , fear or both . "	0
they discover that the one sho stole them is a rival of the criminal , while they go to every single one of his associates to find who has them . 	0
lieutenant hart must then defend the black pilot against charges before an obviously racist american tribunal ; unaware that the trial itself is only a front for the real secret of the prison camp . 	0
robert immediately tries to flee with his assistant and narrowly manages to escape the pursuing tong but not without a heavy price . 	0
as a result of one of his liaisons , he meets marcus , an odd 12-year-old boy with problems at school . 	0
filmmakers have to dig deep to sink this low . fortunately for all involved , this movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water . 	1
after a failed marriage to ali macgraw , a cocaine bust and rumored involvement with the cotton club murder , he disappeared into near-obscurity . 	0
the kind of sweet-and-sour insider movie that film buffs will eat up like so much gelati . 	1
